期号,first1,first2,first3,first4,first5,last1,last2,一等奖注数,一等奖奖金(元),二等奖注数,二等奖奖金(元),销售额(元),奖池奖金（元）,开奖日期,1~2,2~3,3~4,4~5,last1~last2
10089,4,10,13,18,23,8,10,0,0.0,24,185529.0,- -,0,2010-08-02,6,3,5,5,2
10088,3,5,14,30,35,3,6,0,0.0,24,190276.0,- -,0,2010-07-31,2,9,16,5,3
10087,1,12,20,21,24,2,8,1,5000000.0,33,117272.0,- -,0,2010-07-28,11,8,1,3,6
10086,1,2,12,19,35,5,7,0,0.0,21,236899.0,- -,0,2010-07-26,1,10,7,16,2
10085,2,10,16,18,34,2,3,0,0.0,13,412616.0,- -,0,2010-07-24,8,6,2,16,1
10084,3,13,14,22,26,2,5,2,5000000.0,14,371982.0,- -,0,2010-07-21,10,1,8,4,3
10083,7,11,21,22,35,4,7,0,0.0,24,202291.0,- -,0,2010-07-19,4,10,1,13,3
10082,5,8,24,29,30,4,6,2,8000000.0,35,122897.0,- -,0,2010-07-17,3,16,5,1,2
10081,14,18,20,24,27,5,10,2,5000000.0,16,296643.0,- -,0,2010-07-14,4,2,4,3,5
10080,8,19,27,29,34,4,10,4,8000000.0,51,21316.0,- -,0,2010-07-12,11,8,2,5,6
10079,1,4,21,22,24,2,5,1,5000000.0,12,309554.0,- -,0,2010-07-10,3,17,1,2,3
10078,2,3,15,28,35,1,11,3,5000000.0,39,128452.0,- -,0,2010-07-07,1,12,13,7,10
10077,6,7,9,17,24,2,12,0,0.0,4,1630129.0,- -,0,2010-07-05,1,2,8,7,10
10076,9,12,16,19,35,2,12,2,8000000.0,8,841582.0,- -,0,2010-07-03,3,4,3,16,10
10075,10,12,17,23,27,5,7,0,0.0,13,394225.0,- -,0,2010-06-30,2,5,6,4,2
10074,3,7,20,27,32,2,12,0,0.0,27,155976.0,- -,0,2010-06-28,4,13,7,5,10
10073,4,9,11,30,32,1,11,1,5000000.0,16,401587.0,- -,0,2010-06-26,5,2,19,2,10
10072,5,10,17,23,25,3,10,4,8000000.0,22,193779.0,- -,0,2010-06-23,5,7,6,2,7
10071,7,12,26,30,32,2,7,14,8000000.0,75,19200.0,- -,0,2010-06-21,5,14,4,2,5
10070,5,14,23,25,28,11,12,0,0.0,40,109548.0,- -,0,2010-06-19,9,9,2,3,1
10069,6,17,18,25,29,8,9,2,5000000.0,75,25427.0,- -,0,2010-06-16,11,1,7,4,1
10068,11,17,19,20,34,6,10,0,0.0,16,337179.0,- -,0,2010-06-14,6,2,1,14,4
10067,1,11,19,30,32,3,10,1,5000000.0,86,19200.0,- -,0,2010-06-12,10,8,11,2,7
10066,15,21,22,24,27,1,6,0,0.0,7,1060182.0,- -,0,2010-06-09,6,1,2,3,5
10065,5,8,13,14,32,8,11,0,0.0,38,65464.0,- -,0,2010-06-07,3,5,1,18,3
10064,7,10,12,20,21,6,9,6,8000000.0,23,266112.0,- -,0,2010-06-05,3,2,8,1,3
10063,7,14,16,30,31,3,6,4,8000000.0,18,318320.0,- -,0,2010-06-02,7,2,14,1,3
10062,6,7,18,30,31,7,8,3,8000000.0,38,91329.0,- -,0,2010-05-31,1,11,12,1,1
10061,5,12,14,17,22,5,7,0,0.0,16,383856.0,- -,0,2010-05-29,7,2,3,5,2
10060,10,13,22,33,34,1,5,0,0.0,8,633905.0,- -,0,2010-05-26,3,9,11,1,4
10059,6,10,14,25,34,1,3,1,5000000.0,9,725288.0,- -,0,2010-05-24,4,4,11,9,2
10058,6,15,17,19,30,1,12,0,0.0,10,698324.0,- -,0,2010-05-22,9,2,2,11,11
10057,15,17,24,32,35,7,9,0,0.0,20,264809.0,- -,0,2010-05-19,2,7,8,3,2
10056,5,9,23,25,30,9,12,1,5000000.0,33,104627.0,- -,0,2010-05-17,4,14,2,5,3
10055,13,14,17,27,32,2,10,2,8000000.0,22,234065.0,- -,0,2010-05-15,1,3,10,5,8
10054,12,25,29,30,33,10,11,0,0.0,45,65360.0,- -,0,2010-05-12,13,4,1,3,1
10053,9,19,22,26,34,9,11,7,5000000.0,121,19200.0,- -,0,2010-05-10,10,3,4,8,2
10052,4,6,25,29,32,5,6,0,0.0,16,397832.0,- -,0,2010-05-08,2,19,4,3,1
10051,6,10,20,24,32,6,10,1,5000000.0,22,237937.0,- -,0,2010-05-05,4,10,4,8,4
10050,7,8,15,30,35,5,10,8,8000000.0,35,137355.0,- -,0,2010-05-03,1,7,15,5,5
10049,1,25,29,31,33,4,10,6,8000000.0,18,120441.0,- -,0,2010-05-01,24,4,2,2,6
10048,2,3,10,12,25,3,9,0,0.0,14,272035.0,- -,0,2010-04-28,1,7,2,13,6
10047,4,8,11,30,31,2,8,1,5000000.0,22,154438.0,- -,0,2010-04-26,4,3,19,1,6
10046,2,15,19,26,27,5,6,1,5000000.0,32,133262.0,- -,0,2010-04-24,13,4,7,1,1
10045,8,17,18,20,28,9,10,0,0.0,30,220721.0,- -,0,2010-04-21,9,1,2,8,1
10044,6,21,24,28,30,2,7,4,8000000.0,13,484438.0,- -,0,2010-04-19,15,3,4,2,5
10043,5,8,10,33,35,2,10,1,5000000.0,21,253884.0,- -,0,2010-04-17,3,2,23,2,8
10042,1,5,19,34,35,6,7,1,5000000.0,41,99627.0,- -,0,2010-04-14,4,14,15,1,1
10041,16,22,28,29,34,4,12,1,5000000.0,58,65572.0,- -,0,2010-04-12,6,6,1,5,8
10040,13,20,26,31,35,2,11,4,5000000.0,52,97691.0,- -,0,2010-04-10,7,6,5,4,9
10039,7,19,26,28,32,1,8,0,0.0,40,104894.0,- -,0,2010-04-07,12,7,2,4,7
10038,8,10,25,29,33,1,2,1,5000000.0,20,296993.0,- -,0,2010-04-05,2,15,4,4,1
10037,19,21,26,34,35,1,9,1,5000000.0,38,113441.0,- -,0,2010-04-03,2,5,8,1,8
10036,19,25,28,31,33,1,8,1,5000000.0,18,331745.0,- -,0,2010-03-31,6,3,3,2,7
10035,14,16,20,31,34,1,7,2,8000000.0,11,486953.0,- -,0,2010-03-29,2,4,11,3,6
10034,1,6,19,25,26,3,9,11,1989778.0,26,211334.0,- -,0,2010-03-27,5,13,6,1,6
10033,12,19,28,29,30,5,8,7,6427156.0,87,19200.0,- -,0,2010-03-24,7,9,1,1,3
10032,13,16,23,24,33,7,11,1,5000000.0,16,295524.0,- -,0,2010-03-22,3,7,1,9,4
10031,5,13,16,17,35,6,8,10,6418620.0,11,505854.0,- -,0,2010-03-20,8,3,1,18,2
10030,10,12,19,32,35,2,7,14,3154769.0,63,19200.0,- -,0,2010-03-17,2,7,13,3,5
10029,21,22,33,34,35,3,4,11,5000000.0,440,19200.0,- -,0,2010-03-15,1,11,1,1,1
10028,1,2,7,20,35,1,3,0,0.0,12,574816.0,- -,0,2010-03-13,1,5,13,15,2
10027,5,23,26,32,34,2,9,5,5000000.0,48,19200.0,- -,0,2010-03-10,18,3,6,2,7
10026,5,23,25,31,35,7,10,2,8000000.0,19,264014.0,- -,0,2010-03-08,18,2,6,4,3
10025,9,11,13,14,25,1,7,4,5000000.0,36,167300.0,- -,0,2010-03-06,2,2,1,11,6
10024,3,14,19,24,25,4,11,4,5667366.0,38,79984.0,- -,0,2010-03-03,11,5,5,1,7
10023,11,13,29,32,33,2,8,3,5952584.0,52,62980.0,- -,0,2010-03-01,2,16,3,1,6
10022,2,11,13,14,25,2,5,0,0.0,22,321088.0,- -,0,2010-02-27,9,2,1,11,3
10021,11,20,23,24,25,7,9,12,8676248.0,44,118640.0,- -,0,2010-02-24,9,3,1,1,2
10020,8,18,26,32,33,1,6,0,0.0,25,172092.0,- -,0,2010-02-22,10,8,6,1,5
10019,3,11,19,26,27,2,9,2,12850254.0,33,171310.0,- -,0,2010-02-20,8,8,7,1,7
10018,3,10,26,32,33,4,12,0,0.0,25,232115.0,- -,0,2010-02-10,7,16,6,1,8
10017,13,21,23,27,34,9,12,1,9381541.0,33,158966.0,- -,0,2010-02-08,8,2,4,7,3
10016,10,12,20,23,32,4,10,1,10000000.0,20,315587.0,- -,0,2010-02-06,2,8,3,9,6
10015,3,10,14,18,28,8,10,1,9000457.0,26,174883.0,- -,0,2010-02-03,7,4,4,10,2
10014,18,19,30,33,35,2,4,0,0.0,10,546284.0,- -,0,2010-02-01,1,11,3,2,2
10013,18,21,22,26,34,9,12,0,0.0,26,220060.0,- -,0,2010-01-30,3,1,4,8,3
10012,20,24,30,31,33,5,12,2,5000000.0,33,121440.0,- -,0,2010-01-27,4,6,1,2,7
10011,2,3,11,27,32,8,11,0,0.0,49,138881.0,- -,0,2010-01-25,1,8,16,5,3
10010,15,22,24,32,35,2,9,3,5000000.0,32,157475.0,- -,0,2010-01-23,7,2,8,3,7
10009,2,5,13,27,32,3,11,1,5000000.0,23,267688.0,- -,0,2010-01-20,3,8,14,5,8
10008,11,23,25,31,32,5,11,1,5000000.0,23,188641.0,- -,0,2010-01-18,12,2,6,1,6
10007,7,23,26,29,32,8,11,6,8000000.0,54,72075.0,- -,0,2010-01-16,16,3,3,3,3
10006,3,13,19,30,34,2,5,1,5000000.0,16,415894.0,- -,0,2010-01-13,10,6,11,4,3
10005,4,17,19,22,30,2,3,1,5000000.0,26,234617.0,- -,0,2010-01-11,13,2,3,8,1
10004,3,6,21,24,34,4,6,1,5000000.0,57,88752.0,- -,0,2010-01-09,3,15,3,10,2
10003,5,14,23,27,30,2,8,2,8000000.0,25,262987.0,- -,0,2010-01-06,9,9,4,3,6
10002,4,23,25,26,30,7,10,0,0.0,11,595763.0,- -,0,2010-01-04,19,2,1,4,3
10001,2,6,7,12,27,2,8,2,5000000.0,38,116320.0,- -,0,2010-01-02,4,1,5,15,6
9153,21,22,30,32,34,3,7,0,0.0,19,298040.0,- -,0,2009-12-30,1,8,2,2,4
9152,1,23,29,30,32,7,12,0,0.0,10,564310.0,- -,0,2009-12-28,22,6,1,2,5
9151,3,8,14,30,31,4,9,14,8000000.0,127,19200.0,- -,0,2009-12-26,5,6,16,1,5
9150,4,11,18,25,34,5,7,0,0.0,44,132513.0,- -,0,2009-12-23,7,7,7,9,2
9149,1,3,10,12,20,2,7,2,5000000.0,16,228187.0,- -,0,2009-12-21,2,7,2,8,5
9148,2,4,13,14,33,1,9,1,5000000.0,41,137118.0,- -,0,2009-12-19,2,9,1,19,8
9147,6,12,18,22,29,5,8,2,5000000.0,49,51968.0,- -,0,2009-12-16,6,6,4,7,3
9146,11,17,23,24,25,3,6,1,5000000.0,21,335196.0,- -,0,2009-12-14,6,6,1,1,3
9145,5,11,14,22,35,3,10,1,5000000.0,34,155632.0,- -,0,2009-12-12,6,3,8,13,7
9144,18,26,32,33,34,4,6,3,5000000.0,71,19555.0,- -,0,2009-12-09,8,6,1,1,2
9143,1,9,10,11,22,1,12,2,8000000.0,20,282283.0,- -,0,2009-12-07,8,1,1,11,11
9142,5,6,13,24,31,3,11,15,8260033.0,95,25457.0,- -,0,2009-12-05,1,7,11,7,8
9141,13,14,21,30,33,2,8,1,5000000.0,28,171152.0,- -,0,2009-12-02,1,7,9,3,6
9140,7,8,19,26,30,1,12,1,5000000.0,71,76574.0,- -,0,2009-11-30,1,11,7,4,11
9139,14,16,20,22,32,5,9,1,5000000.0,21,357196.0,- -,0,2009-11-28,2,4,2,10,4
9138,3,4,14,28,32,9,10,5,8000000.0,33,153596.0,- -,0,2009-11-25,1,10,14,4,1
9137,12,28,29,30,34,1,9,3,8884604.0,42,37952.0,- -,0,2009-11-23,16,1,1,4,8
9136,7,13,23,24,29,6,10,2,6239117.0,66,42361.0,- -,0,2009-11-21,6,10,1,5,4
9135,6,8,15,20,32,5,6,1,8682236.0,48,91768.0,- -,0,2009-11-18,2,7,5,12,1
9134,2,16,19,28,33,7,11,2,7012027.0,28,165088.0,- -,0,2009-11-16,14,3,9,5,4
9133,1,8,24,27,34,10,11,1,10000000.0,27,253377.0,- -,0,2009-11-14,7,16,3,7,1
9132,2,10,12,15,28,4,7,1,5000000.0,7,530001.0,- -,0,2009-11-11,8,2,3,13,3
9131,2,3,8,33,34,3,11,0,0.0,36,118771.0,- -,0,2009-11-09,1,5,25,1,8
9130,9,14,25,32,34,2,8,1,5000000.0,11,678852.0,- -,0,2009-11-07,5,11,7,2,6
9129,2,10,18,32,33,3,8,7,8000000.0,75,70124.0,- -,0,2009-11-04,8,8,14,1,5
9128,6,21,28,32,34,4,7,0,0.0,12,400316.0,- -,0,2009-11-02,15,7,4,2,3
9127,5,9,27,32,34,5,8,5,9811806.0,30,201310.0,- -,0,2009-10-31,4,18,5,2,3
9126,14,23,27,28,33,8,12,0,0.0,20,264041.0,- -,0,2009-10-28,9,4,1,5,4
9125,8,20,23,29,31,2,11,0,0.0,12,540542.0,- -,0,2009-10-26,12,3,6,2,9
9124,1,3,14,32,35,7,11,0,0.0,20,284499.0,- -,0,2009-10-24,2,11,18,3,4
9123,10,21,28,29,32,6,10,0,0.0,49,65912.0,- -,0,2009-10-21,11,7,1,3,4
9122,1,2,11,31,33,5,6,2,5000000.0,13,413264.0,- -,0,2009-10-19,1,9,20,2,1
9121,4,5,8,11,22,2,10,16,8897406.0,18,466942.0,- -,0,2009-10-17,1,3,3,11,8
9120,11,23,27,28,32,2,5,0,0.0,21,277427.0,- -,0,2009-10-14,12,4,1,4,3
9119,3,12,22,23,28,4,12,1,5000000.0,13,519689.0,- -,0,2009-10-12,9,10,1,5,8
9118,10,17,18,21,34,5,11,0,0.0,15,383203.0,- -,0,2009-10-10,7,1,3,13,6
9117,7,21,29,31,33,9,10,3,8000000.0,34,44548.0,- -,0,2009-10-07,14,8,2,2,1
9116,12,15,23,30,33,9,12,2,5000000.0,33,135395.0,- -,0,2009-10-05,3,8,7,3,3
9115,1,2,6,8,26,5,12,0,0.0,4,1013097.0,- -,0,2009-10-03,1,4,2,18,7
9114,2,8,25,29,33,3,7,5,8779628.0,18,597715.0,- -,0,2009-09-30,6,17,4,4,4
9113,3,4,10,18,27,6,8,0,0.0,41,136787.0,- -,0,2009-09-28,1,6,8,9,2
9112,2,8,12,34,35,4,5,0,0.0,23,857744.0,- -,0,2009-09-26,6,4,22,1,1
9111,4,11,13,19,35,10,12,1,8774361.0,13,812939.0,- -,0,2009-09-23,7,2,6,16,2
9110,22,28,30,31,34,7,9,0,0.0,23,454620.0,- -,0,2009-09-21,6,2,1,3,2
9109,2,11,13,26,35,6,10,1,9046646.0,18,1030054.0,- -,0,2009-09-19,9,2,13,9,4
9108,1,9,14,29,30,7,10,0,0.0,46,276443.0,- -,0,2009-09-16,8,5,15,1,3
9107,11,12,33,34,35,1,10,1,7344588.0,49,235508.0,- -,0,2009-09-14,1,21,1,1,9
9106,11,21,22,25,34,6,9,0,0.0,15,1300488.0,- -,0,2009-09-12,10,1,3,9,3
9105,1,25,26,34,35,6,11,0,0.0,26,262127.0,- -,0,2009-09-09,24,1,8,1,5
9104,15,25,29,32,33,10,11,0,0.0,48,217656.0,- -,0,2009-09-07,10,4,3,1,1
9103,16,20,28,32,33,1,2,0,0.0,21,450423.0,- -,0,2009-09-05,4,8,4,1,1
9102,11,13,29,32,35,10,12,0,0.0,39,59307.0,- -,0,2009-09-02,2,16,3,3,2
9101,2,10,14,22,26,4,9,1,6986209.0,24,404464.0,- -,0,2009-08-31,8,4,8,4,5
9100,16,20,25,29,33,1,8,0,0.0,15,224135.0,- -,0,2009-08-29,4,5,4,4,7
9099,3,9,21,23,33,6,10,0,0.0,13,438563.0,- -,0,2009-08-26,6,12,2,10,4
9098,11,17,19,25,26,2,10,6,8565752.0,31,296307.0,- -,0,2009-08-24,6,2,6,1,8
9097,6,13,14,22,25,1,4,0,0.0,25,752849.0,- -,0,2009-08-22,7,1,8,3,3
9096,7,12,28,32,33,1,3,0,0.0,21,244051.0,- -,0,2009-08-19,5,16,4,1,2
9095,8,18,24,30,33,1,6,2,6022716.0,29,197490.0,- -,0,2009-08-17,10,6,6,3,5
9094,1,5,21,23,29,5,12,0,0.0,12,444563.0,- -,0,2009-08-15,4,16,2,6,7
9093,7,9,22,30,33,9,11,1,5641679.0,56,56145.0,- -,0,2009-08-12,2,13,8,3,2
9092,10,21,22,27,29,8,12,0,0.0,24,185326.0,- -,0,2009-08-10,11,1,5,2,4
9091,1,5,17,32,34,3,7,1,5000000.0,12,459580.0,- -,0,2009-08-08,4,12,15,2,4
9090,18,25,30,33,34,4,10,2,5000000.0,13,275196.0,- -,0,2009-08-05,7,5,3,1,6
9089,3,6,11,19,27,2,7,1,5000000.0,20,202201.0,- -,0,2009-08-03,3,5,8,8,5
9088,13,16,27,32,34,3,9,2,6429562.0,21,646912.0,- -,0,2009-08-01,3,11,5,2,6
9087,10,24,28,30,33,1,10,0,0.0,13,202183.0,- -,0,2009-07-29,14,4,2,3,9
9086,1,2,7,26,29,10,12,1,8369481.0,15,1093859.0,- -,0,2009-07-27,1,5,19,3,2
9085,6,13,27,33,34,9,12,1,6281762.0,35,169889.0,- -,0,2009-07-25,7,14,6,1,3
9084,5,9,19,26,35,2,10,0,0.0,11,508142.0,- -,0,2009-07-22,4,10,7,9,8
9083,2,5,28,34,35,1,7,0,0.0,13,240991.0,- -,0,2009-07-20,3,23,6,1,6
9082,5,11,26,29,32,8,11,3,5594117.0,108,77673.0,- -,0,2009-07-18,6,15,3,3,3
9081,2,15,20,25,33,3,6,1,7373857.0,30,374467.0,- -,0,2009-07-15,13,5,5,8,3
9080,7,16,19,29,35,2,11,0,0.0,14,921204.0,- -,0,2009-07-13,9,3,10,6,9
9079,1,2,7,13,34,4,10,0,0.0,4,1724385.0,- -,0,2009-07-11,1,5,6,21,6
9078,11,23,26,31,34,5,11,2,5000000.0,4,836630.0,- -,0,2009-07-08,12,3,5,3,6
9077,7,20,28,32,34,6,8,2,5000000.0,26,77965.0,- -,0,2009-07-06,13,8,4,2,2
9076,3,9,11,18,24,4,5,1,5000000.0,27,181854.0,- -,0,2009-07-04,6,2,7,6,1
9075,1,7,11,32,33,9,11,0,0.0,13,359854.0,- -,0,2009-07-01,6,4,21,1,2
9074,15,17,19,23,32,1,11,0,0.0,4,959223.0,- -,0,2009-06-29,2,2,4,9,10
9073,1,10,19,21,30,1,4,2,5000000.0,51,112848.0,- -,0,2009-06-27,9,9,2,9,3
9072,23,26,29,32,33,5,10,1,5000000.0,44,14040.0,- -,0,2009-06-24,3,3,3,1,5
9071,4,20,29,30,33,2,11,0,0.0,27,85911.0,- -,0,2009-06-22,16,9,1,3,9
9070,10,21,24,30,31,3,10,1,5000000.0,22,147404.0,- -,0,2009-06-20,11,3,6,1,7
9069,14,16,27,30,33,8,12,1,5000000.0,31,137316.0,- -,0,2009-06-17,2,11,3,3,4
9068,2,12,15,20,28,1,12,0,0.0,8,827238.0,- -,0,2009-06-15,10,3,5,8,11
9067,3,6,25,28,32,2,5,0,0.0,15,435355.0,- -,0,2009-06-13,3,19,3,4,3
9066,1,8,19,24,31,6,12,1,5000000.0,18,279377.0,- -,0,2009-06-10,7,11,5,7,6
9065,1,12,24,27,32,2,11,0,0.0,26,164772.0,- -,0,2009-06-08,11,12,3,5,9
9064,6,10,11,17,34,11,12,0,0.0,7,566068.0,- -,0,2009-06-06,4,1,6,17,1
9063,5,6,18,21,22,1,7,0,0.0,38,148667.0,- -,0,2009-06-03,1,12,3,1,6
9062,4,22,23,29,31,5,11,0,0.0,30,93475.0,- -,0,2009-06-01,18,1,6,2,6
9061,2,10,21,26,34,2,10,1,5000000.0,16,376654.0,- -,0,2009-05-30,8,11,5,8,8
9060,18,28,29,30,31,4,8,2,5000000.0,24,86396.0,- -,0,2009-05-27,10,1,1,1,4
9059,2,13,14,29,33,4,11,4,5000000.0,18,174721.0,- -,0,2009-05-25,11,1,15,4,7
9058,8,10,14,27,32,2,7,0,0.0,9,662500.0,- -,0,2009-05-23,2,4,13,5,5
9057,6,15,22,27,30,2,9,17,8000000.0,100,27700.0,- -,0,2009-05-20,9,7,5,3,7
9056,4,13,17,32,35,3,6,0,0.0,42,71382.0,- -,0,2009-05-18,9,4,15,3,3
9055,5,8,14,23,24,5,6,0,0.0,18,376564.0,- -,0,2009-05-16,3,6,9,1,1
9054,2,12,19,29,30,7,12,4,9114233.0,58,207988.0,- -,0,2009-05-13,10,7,10,1,5
9053,5,9,24,31,33,5,6,0,0.0,58,57086.0,- -,0,2009-05-11,4,15,7,2,1
9052,23,24,30,34,35,1,3,1,5000000.0,33,142193.0,- -,0,2009-05-09,1,6,4,1,2
9051,3,11,22,26,29,5,12,0,0.0,15,345238.0,- -,0,2009-05-06,8,11,4,3,7
9050,5,15,28,32,33,8,9,2,8000000.0,30,110521.0,- -,0,2009-05-04,10,13,4,1,1
9049,5,16,28,29,34,11,12,1,5000000.0,11,623267.0,- -,0,2009-05-02,11,12,1,5,1
9048,5,6,22,25,27,11,12,0,0.0,11,441657.0,- -,0,2009-04-29,1,16,3,2,1
9047,13,18,21,24,29,3,6,0,0.0,9,722188.0,- -,0,2009-04-27,5,3,3,5,3
9046,1,9,24,34,35,4,9,2,5000000.0,52,135240.0,- -,0,2009-04-25,8,15,10,1,5
9045,1,9,14,24,35,6,9,0,0.0,8,706668.0,- -,0,2009-04-22,8,5,10,11,3
9044,1,7,18,29,34,3,9,1,5000000.0,44,29936.0,- -,0,2009-04-20,6,11,11,5,6
9043,5,21,22,32,35,2,5,2,8000000.0,47,96217.0,- -,0,2009-04-18,16,1,10,3,3
9042,11,24,25,26,31,2,7,3,8000000.0,40,55020.0,- -,0,2009-04-15,13,1,1,5,5
9041,5,9,20,23,29,4,10,0,0.0,22,261001.0,- -,0,2009-04-13,4,11,3,6,6
9040,3,16,30,32,33,1,10,0,0.0,12,504827.0,- -,0,2009-04-11,13,14,2,1,9
9039,1,3,7,10,33,3,4,2,8000000.0,11,424052.0,- -,0,2009-04-08,2,4,3,23,1
9038,6,17,20,29,32,4,5,1,5000000.0,75,15147.0,- -,0,2009-04-06,11,3,9,3,1
9037,17,18,19,25,31,1,11,0,0.0,22,333734.0,- -,0,2009-04-04,1,1,6,6,10
9036,2,12,26,31,33,9,10,0,0.0,16,343460.0,- -,0,2009-04-01,10,14,5,2,1
9035,3,7,9,28,33,3,8,1,5000000.0,35,59264.0,- -,0,2009-03-30,4,2,19,5,5
9034,5,19,31,32,35,4,9,15,7173212.0,160,4800.0,- -,0,2009-03-28,14,12,1,3,5
9033,2,8,18,21,32,8,11,0,0.0,21,243428.0,- -,0,2009-03-25,6,10,3,11,3
9032,4,12,20,26,29,6,10,1,5000000.0,30,123977.0,- -,0,2009-03-23,8,8,6,3,4
9031,7,11,19,21,22,1,11,0,0.0,15,432121.0,- -,0,2009-03-21,4,8,2,1,10
9030,1,7,27,30,32,1,4,0,0.0,10,566134.0,- -,0,2009-03-18,6,20,3,2,3
9029,3,4,13,17,24,4,11,1,5000000.0,8,452537.0,- -,0,2009-03-16,1,9,4,7,7
9028,6,20,30,32,35,9,11,12,3010436.0,37,35488.0,- -,0,2009-03-14,14,10,2,3,2
9027,3,22,26,33,34,9,10,0,0.0,7,487991.0,- -,0,2009-03-11,19,4,7,1,1
9026,24,30,31,32,34,10,12,5,8000000.0,31,121076.0,- -,0,2009-03-09,6,1,1,2,2
9025,3,17,22,23,33,4,10,3,5000000.0,11,536555.0,- -,0,2009-03-07,14,5,1,10,6
9024,29,31,32,33,35,10,11,15,8000000.0,812,4800.0,- -,0,2009-03-04,2,1,1,2,1
9023,15,17,21,27,33,7,11,0,0.0,9,410040.0,- -,0,2009-03-02,2,4,6,6,4
9022,12,14,17,34,35,4,11,0,0.0,16,332720.0,- -,0,2009-02-28,2,3,17,1,7
9021,1,15,31,32,34,3,8,3,5000000.0,30,62400.0,- -,0,2009-02-25,14,16,1,2,5
9020,5,16,18,32,35,2,11,0,0.0,35,155497.0,- -,0,2009-02-23,11,2,14,3,9
9019,4,29,31,32,35,4,10,3,8000000.0,75,32302.0,- -,0,2009-02-21,25,2,1,3,6
9018,1,6,13,28,29,3,9,2,6283265.0,36,338177.0,- -,0,2009-02-18,5,7,15,1,6
9017,5,11,23,26,33,4,12,1,5000000.0,9,647387.0,- -,0,2009-02-16,6,12,3,7,8
9016,10,11,20,26,27,9,11,1,9175345.0,34,607321.0,- -,0,2009-02-14,1,9,6,1,2
9015,1,5,10,16,27,3,4,2,6425136.0,30,476462.0,- -,0,2009-02-11,4,5,6,11,1
9014,8,14,15,25,26,7,9,0,0.0,24,530979.0,- -,0,2009-02-09,6,1,10,1,2
9013,5,24,26,30,35,5,12,0,0.0,13,514537.0,- -,0,2009-02-07,19,2,4,5,7
9012,2,5,20,25,31,10,12,1,8561547.0,7,2417534.0,- -,0,2009-02-04,3,15,5,6,2
9011,2,11,13,14,21,2,4,0,0.0,10,619104.0,- -,0,2009-02-02,9,2,1,7,2
9010,2,9,12,21,29,7,11,0,0.0,29,230868.0,- -,0,2009-01-24,7,3,9,8,4
9009,12,18,23,26,32,6,9,5,9008758.0,30,464028.0,- -,0,2009-01-21,6,5,3,6,3
9008,4,17,21,29,31,2,12,1,9221381.0,23,883728.0,- -,0,2009-01-19,13,4,8,2,10
9007,6,14,15,29,35,6,11,1,8227344.0,52,319876.0,- -,0,2009-01-17,8,1,14,6,5
9006,2,4,22,31,35,9,12,0,0.0,31,482296.0,- -,0,2009-01-14,2,18,9,4,3
9005,10,11,15,31,32,5,8,0,0.0,9,1389792.0,- -,0,2009-01-12,1,4,16,1,3
9004,1,3,22,32,35,6,10,0,0.0,10,375553.0,- -,0,2009-01-10,2,19,10,3,4
9003,16,18,23,30,32,2,11,0,0.0,9,801833.0,- -,0,2009-01-07,2,5,7,2,9
9002,1,4,7,12,30,5,10,0,0.0,5,1411587.0,- -,0,2009-01-05,3,3,5,18,5
9001,1,15,23,27,30,4,10,4,8000000.0,27,211758.0,- -,0,2009-01-03,14,8,4,3,6
8154,5,7,10,29,32,4,6,4,5223929.0,63,68476.0,- -,0,2008-12-31,2,3,19,3,2
8153,2,4,6,25,26,2,5,1,5000000.0,21,234684.0,- -,0,2008-12-29,2,2,19,1,3
8152,3,5,14,20,33,7,11,2,7044546.0,15,763297.0,- -,0,2008-12-27,2,9,6,13,4
8151,7,10,27,31,34,8,9,0,0.0,28,540160.0,- -,0,2008-12-24,3,17,4,3,1
8150,1,9,10,15,25,3,8,0,0.0,42,85553.0,- -,0,2008-12-22,8,1,5,10,5
8149,2,5,6,27,29,3,4,0,0.0,14,470753.0,- -,0,2008-12-20,3,1,21,2,1
8148,3,7,20,33,35,4,7,0,0.0,7,790569.0,- -,0,2008-12-17,4,13,13,2,3
8147,16,18,19,24,35,11,12,4,8000000.0,4,1099239.0,- -,0,2008-12-15,2,1,5,11,1
8146,9,23,24,26,33,7,12,3,5000000.0,19,340171.0,- -,0,2008-12-13,14,1,2,7,5
8145,5,16,27,29,30,5,11,1,5000000.0,28,172558.0,- -,0,2008-12-10,11,11,2,1,6
8144,10,19,27,28,33,5,12,1,5000000.0,79,14852.0,- -,0,2008-12-08,9,8,1,5,7
8143,1,2,22,29,32,1,4,0,0.0,46,132448.0,- -,0,2008-12-06,1,20,7,3,3
8142,6,18,21,30,35,8,9,1,5000000.0,17,438723.0,- -,0,2008-12-03,12,3,9,5,1
8141,9,15,18,30,34,4,5,1,5000000.0,10,594331.0,- -,0,2008-12-01,6,3,12,4,1
8140,2,9,11,29,32,8,9,2,5000000.0,68,68758.0,- -,0,2008-11-29,7,2,18,3,1
8139,1,6,10,14,22,6,8,0,0.0,15,445756.0,- -,0,2008-11-26,5,4,4,8,2
8138,4,5,18,22,35,7,8,1,5000000.0,18,312576.0,- -,0,2008-11-24,1,13,4,13,1
8137,1,10,25,32,35,5,9,1,5000000.0,33,156340.0,- -,0,2008-11-22,9,15,7,3,4
8136,3,28,29,32,34,1,6,0,0.0,12,499542.0,- -,0,2008-11-19,25,1,3,2,5
